위도,경도
126.907959546492,35.1434096694356
126.907262473452,35.1431516189295
126.907519937841,35.1433218125151
126.907622846079,35.1434393384396
126.911159907289,35.1453833357905
126.907793429388,35.1434877813459
126.908204285457,35.1437739150655
126.908288933753,35.143931897721
126.908373975627,35.1440327342841
126.908599015868,35.1440576916785
126.908573197016,35.1437909592899
126.908775094346,35.1438052628272
126.907633573266,35.1474453572819
126.90883484121,35.1440549849674
126.908950848315,35.1443359364643
126.909254449653,35.1443708666213
126.909484661735,35.1444831681804
126.909562681627,35.1445848098816
126.909664238265,35.1444399466926
126.909381436926,35.143954622719
126.906354221954,35.1429408130248
0,0
126.914623211487,35.1432962888662
126.907547804665,35.147014441245
126.906850968432,35.1465227558528
0,0
126.904826648875,35.143378946622
126.909923906643,35.1440123537702
0,0
126.912252885796,35.1449820348141
126.912055069983,35.1455567797591
126.912055069983,35.1455567797591
126.911914543668,35.1457160383882
126.911709516474,35.1459530373575
126.911607880777,35.1460711317359
126.911404292961,35.1462947009398
126.911724475237,35.1453114591973
126.911659322236,35.1453842417228
126.911227342355,35.1455337323
126.911189570457,35.145857113095
126.910942885724,35.1458508027897
126.910767988163,35.1460287831298
126.910768183159,35.1458501334507
126.910668617716,35.1456793422439
126.910543975063,35.1453604387562
126.910814366894,35.1450601241501
126.91071864832,35.144884558578
126.910991838039,35.1448345537147
126.910868996248,35.144977599631
126.910871080776,35.1452800079433
126.910901851933,35.1451383365485
126.911366035337,35.1451432739052
126.911510471735,35.1452242315913
126.910991838039,35.1448345537147
126.910397460487,35.144773273766
126.910534884891,35.144942831271
126.910152840885,35.1453871902215
126.909863433582,35.1454136555912
126.91011899086,35.145633056515
126.909524417163,35.1449510946438
126.909916426515,35.1443275543691
126.90993769614,35.1448430588556
126.910093076514,35.1447497030483
126.909748651991,35.1446147836
126.908956998859,35.1455136600237
126.905735430535,35.1453197475852
126.907089026538,35.1438858254415
126.911153072461,35.1456138990344
126.908505806314,35.1486072424396
126.908177072338,35.1487555380554
126.905725335901,35.1469364213498
126.905725335901,35.1469364213498
126.908956998859,35.1455136600237
126.9083733269,35.1456886250169
126.908246787269,35.1455034797738
126.908361945103,35.1451715053626
126.908108578868,35.1447656106875
126.907838504153,35.1448740196447
126.9076935772,35.1448425419533
126.90819318309,35.1451590289693
126.908142123939,35.1452845499248
126.908224050571,35.1456199184487
126.907778890883,35.145480860958
126.907995727668,35.1457778440928
126.907606743571,35.1458416349198
126.90795747655,35.1459305957937
126.907864752955,35.1465101006427
126.907843458094,35.1467096458281
126.907838114879,35.1470688342023
126.907838114879,35.1470688342023
126.907766983292,35.146405828902
126.907697342182,35.146173224662
126.907506988449,35.145941339519
126.907506988449,35.145941339519
126.907588451316,35.1454232090164
126.907729971305,35.1450711549439
126.907577631943,35.1451895678814
126.90764741209,35.1445209009856
126.90764741209,35.1445209009856
126.907589420181,35.145051488296
126.907227212538,35.1451175517355
126.906977598521,35.1455661482265
126.906823170175,35.1456862711871
126.906832453706,35.1453398851408
126.906574424743,35.1455634043785
126.90665979441,35.1457612288526
126.906490760025,35.1460819831638
126.90687038913,35.1459475220059
126.906490760025,35.1460819831638
126.906460868761,35.1458312915086
126.906271060975,35.1457969832466
126.906007945747,35.145860325417
126.906204608571,35.1461369253187
126.905876322474,35.1459012351903
126.905642757993,35.1456518271307
126.905709535386,35.1456026647798
126.906330606108,35.1453553622127
126.90600556079,35.1452621801544
126.905817489336,35.144769800631
126.905744718422,35.1449735418805
126.905449921277,35.1449161659023
126.905663850509,35.1451565454629
126.905337689532,35.1442275282126
126.905418698201,35.1454403733457
126.905101411555,35.1454705011585
126.905371353657,35.1452918821594
126.905217893242,35.1454274171139
126.905337689532,35.1442275282126
126.904380019549,35.1442303817589
126.903994379075,35.1443476143882
126.903793110933,35.1443577302839
126.903661881771,35.1441584251223
126.903903231534,35.1444975286994
126.904351712548,35.1444137864946
126.904326549765,35.1445359011176
126.904156667551,35.14482537432
126.904254631026,35.1448523123351
126.904257635423,35.1450042842511
126.904257635423,35.1450042842511
126.904588617969,35.1452731510163
126.904995740396,35.1451818024339
126.904663459905,35.145836921323
126.904355396039,35.1454862292646
126.904041818752,35.1455343844574
126.904313867778,35.1452454428504
126.904076019475,35.1450986934346
126.904699887017,35.145465498962
126.904790003225,35.1459181433356
126.904570551792,35.1460845422785
126.904875324679,35.1461540064606
126.904790003225,35.1459181433356
126.913384650714,35.1437989105812
126.904494403784,35.1464512461834
126.904856851593,35.1463743747871
126.904452546961,35.1465847047835
126.904898282059,35.1471727429169
126.904715665008,35.1470868800104
126.905099933252,35.1469330488104
126.905013345064,35.146841673079
126.904917636202,35.1468553888425
126.905116025758,35.1466832040912
126.904999324913,35.1462522619825
126.905175232283,35.1464448403937
126.905160432072,35.1462431041616
126.905355841142,35.1460843469493
126.905020095809,35.1460373035984
126.905052043418,35.1457420426657
126.905527699549,35.146362460876
126.905909036395,35.1463676249306
126.906070957861,35.1465094445414
126.906329595005,35.1467166874229
126.906344436676,35.1463100948385
126.906473226471,35.1463482317567
126.906688423749,35.1461565879806
126.906828664646,35.1463536433334
126.906341288403,35.1466634260137
126.906409035714,35.1471093817378
126.906227170643,35.1471320455714
126.906619336183,35.1469793874327
126.90659517429,35.1468040540592
126.90674649776,35.1474838870542
126.906725376174,35.1470480626894
126.906836955898,35.1469743270474
126.907068869409,35.1467518689136
126.907089916261,35.1469653273846
126.907196351059,35.1462032178827
126.907043580618,35.1463121655007
126.907152205102,35.1465203730965
126.907342314269,35.1468715086755
126.907395258906,35.1470209948337
126.907198100052,35.1472725941694
126.907450483432,35.1475801513373
126.907631574971,35.146785829795
126.907009919185,35.1474448802859
126.907064390206,35.1476994664475
126.907064390206,35.1476994664475
126.906918500464,35.1477383834013
126.906736699521,35.1476075462551
126.906977604509,35.1480683269299
126.906965500006,35.1482901425789
126.907027385703,35.1485870983789
126.910569572272,35.1458361060688
126.910363576458,35.1477533294832
126.910316106122,35.1472099538677
126.910412749734,35.1466432494253
126.906534968338,35.1482078775431
126.906751468209,35.1482253504759
126.906027839009,35.1481248305091
126.906459264164,35.1480008666386
126.911416877129,35.1464290129749
126.911838259911,35.1460359662032
126.911486051244,35.1455825950689
126.905312542712,35.1478427786226
126.906083618146,35.147907195069
126.906353447579,35.1480236794757
126.90687722788,35.1478435405252
126.906425443579,35.147826877846
126.906265647868,35.1477424770814
126.906297913649,35.1474535256742
126.906415663288,35.1475509636699
126.906114242677,35.1477101812761
0,0
126.905920362849,35.1473009031021
126.906137013735,35.1470890709772
126.905779241526,35.1466304511505
126.905550467591,35.1466023308506
126.905502240103,35.1470270146429
126.905473730173,35.1471025264706
126.905236135168,35.1470148187247
126.905523661057,35.1472931131544
126.905133907619,35.1474445978553
126.907244496104,35.1440052848247
126.906873863786,35.1441495789613
126.906622773904,35.1443539948163
126.906558145622,35.1444444416984
126.906558145622,35.1444444416984
126.905828057706,35.1446453308205
126.905828057706,35.1446453308205
126.906804167011,35.1436809074656
126.906828856445,35.1437780932382
126.906626383265,35.1434996870443
126.906469064284,35.1437514963092
126.906228010546,35.1438166587335
126.906372860335,35.1435301377266
126.906260249851,35.14364524469
126.912331359157,35.1432317374215
126.912515125096,35.1426535564815
126.912078673561,35.1450373422709
126.913088409887,35.1439630167105
126.910383613879,35.1414875294257
126.910010228866,35.1421542605859
126.909216647516,35.143331388036
126.909698236114,35.1449551902899
126.909862913027,35.1430988684558
126.909689585903,35.1434478368134
126.907893358655,35.1461526425049
126.905390119179,35.1458604755668
126.906131910768,35.146563483312
126.906001580768,35.1468148620601
126.906474833661,35.1473414428971
126.911165476634,35.1446005074018
126.907405839825,35.1472711306407
126.903819687384,35.1439673716847
126.909847615772,35.1438355400154
126.9133086739,35.142387594064
126.905165980209,35.1455281487003
126.9137139619,35.1424519701565
126.9137139619,35.1424519701565
126.9137139619,35.1424519701565
126.91408521407,35.1427432836902
126.907895160487,35.1435792567879
126.911487247677,35.144680242953
126.906347430213,35.1465707708266
126.906299951853,35.1462497593788
126.914717999511,35.1430026017967
126.913883997828,35.143855060762
126.914344133,35.1435275616236
126.909292004263,35.1423703223653
126.907651348693,35.14764186755
126.906462943177,35.148430097582
126.908497613453,35.1426907902258
126.908817090532,35.1425552859457
126.908923022651,35.1424217837802
126.905337689532,35.1442275282126
126.913268901029,35.1370544752074
126.91283980847,35.1375245885381
126.912571386017,35.13745003277
126.911770076817,35.1372216776909
126.914796588073,35.1405626700962
126.911613966574,35.1371931710119
126.911613966574,35.1371931710119
126.911613966574,35.1371931710119
126.911613966574,35.1371931710119
0,0
126.913927543286,35.1375148200272
126.914123889823,35.1374721445949
126.914156108376,35.1371977926228
126.913765900054,35.1373211825511
126.913471079226,35.1373069111492
126.9135418328,35.1372222335547
126.913837897841,35.1372009018429
126.913936099915,35.1378295819323
126.913882497885,35.1379860203992
126.913686796048,35.1379363963672
126.913705746823,35.1380708030226
126.913645116559,35.1382320135944
126.913640138986,35.1383736141004
126.913549327439,35.137917369766
126.913231365034,35.1379942090267
126.913406111341,35.1382486083928
126.913210692914,35.1384485710783
126.913061888107,35.1384609933575
126.91296103245,35.1382692011563
126.916921707363,35.1408220253447
126.913711231492,35.1377604677897
126.913204541859,35.137627425378
126.917006394538,35.1371712950397
126.91752116879,35.1378865172151
126.918381202249,35.1364685348237
126.91433959047,35.1380175314986
126.913554662158,35.1384760380752
126.911526816204,35.1377256324647
126.916914436245,35.1397704911516
126.912779292868,35.1391202270639
126.91285114107,35.1388342764577
126.91303283367,35.1388515328688
126.913307447597,35.1387833162197
126.91374399346,35.1386367957775
126.913314135922,35.13889166477
126.913088145609,35.1391531684151
126.913251094404,35.1393592464732
126.912253728997,35.1394928314089
126.914032170974,35.1390254877655
126.914411751356,35.1388944279339
126.914361468989,35.1393388542166
126.914734236411,35.1397441893087
126.91434391075,35.1398640656425
126.91438705061,35.1403729151244
126.914192882344,35.1409474863208
126.913993526021,35.1409226476743
126.913985186844,35.1407136158717
126.91378790569,35.1406986032071
126.913992830691,35.1410620879023
126.914192024288,35.1414514372634
126.914366354328,35.1412749837485
126.914585119587,35.1409986903815
126.914812669151,35.140820741394
126.914735218931,35.1406961186727
126.914955755835,35.1406128075034
126.914945144732,35.1408977206389
126.914812950316,35.141182818761
126.914682632653,35.1414562003393
126.913013709066,35.1364056716662
126.916814975255,35.138844453323
126.912173945675,35.1379694710711
126.91517486479,35.142328613631
126.916689737231,35.140065893589
126.916519948269,35.1397786027142
126.915305029481,35.1405076828718
126.91536029467,35.1411816699726
126.915282369044,35.1413029388596
126.915096113005,35.1413420177574
126.915176595465,35.1415065726976
126.916841082612,35.1401472102812
126.916309857495,35.1401660435967
126.915237653435,35.1416731871276
126.915511064605,35.1423515628211
126.915907313129,35.1423509370809
0,0
0,0
0,0
126.915469767731,35.1416444155392
126.915557507211,35.1416895448119
126.915587829519,35.1412294205995
126.915575667111,35.1407870235888
126.915805641503,35.1407025456772
126.915913117785,35.1408680202598
126.916003668416,35.1411669747437
126.91611781073,35.1412534042967
126.916233077603,35.1410992609706
126.916318645665,35.1410143216392
126.916313916914,35.1411315855876
126.916429715528,35.1412081911443
126.916454041066,35.1413498119042
126.916721299571,35.1411826129198
126.916224820805,35.1409113212556
126.916726880635,35.1405511224189
126.915747598675,35.1409106298623
126.916049117541,35.1413611596351
126.915857767211,35.1415523860918
126.915758358937,35.1415433034068
126.915956977372,35.1418609911631
126.916362312402,35.1415570619079
126.916420998792,35.1414697604133
126.916688642499,35.1413557421341
126.916882115924,35.1411245854714
126.916367462485,35.1408132614413
126.917069372748,35.1397728506845
126.917308571231,35.137832651125
126.912887155812,35.1379880130957
126.916482723658,35.1395892909735
126.916484334703,35.1398383384982
126.91660489074,35.1399826394904
126.916790727098,35.1397052377751
126.916807390837,35.1399359078351
126.917066621809,35.1401050008133
126.917234410487,35.1399860455653
126.917368752785,35.1400626629021
126.916644722513,35.1401982727533
126.916601691609,35.1401068450126
126.914499595197,35.139885808279
126.914933646672,35.1399255934103
126.916806341701,35.1405356735656
126.916302011576,35.1403270214774
126.916176049479,35.1402112896366
126.916104328898,35.1402760479521
126.915950534548,35.1402291606817
126.917467816627,35.1403026730479
126.917693437213,35.1403977399417
126.914938642886,35.1403969192435
126.914886431819,35.140166043714
126.914826391977,35.1403932349515
126.914886431819,35.140166043714
126.914844328242,35.1399236378189
126.914844328242,35.1399236378189
126.914844328242,35.1399236378189
126.91528405132,35.1398910462878
126.914911751309,35.1394550669021
126.9146782862,35.1392067576897
126.914656119721,35.1391027248592
126.914884213282,35.1388185955638
126.91509159558,35.1389292480792
126.915228935974,35.1397090226943
126.915199799421,35.139553427169
126.91501673577,35.1395864690651
126.915512659347,35.1399586277841
126.915514266231,35.1402088470725
126.915390336869,35.1401447638889
0,0
126.915857753153,35.1398598983039
126.916004104406,35.1394606963133
0,0
126.91667151805,35.1385622283058
126.916735627688,35.1383189946238
126.915889863895,35.1384054821917
126.915889863895,35.1384054821917
126.915205611558,35.1386044768758
126.915082487037,35.1385075843303
126.914686911637,35.1386170924507
126.914532633344,35.138512065149
126.91471645484,35.1382763080782
126.914492053389,35.1380736137857
126.914252597796,35.1379970991831
126.914377253512,35.1382018867585
126.914203851511,35.1384413462804
126.91438702176,35.1386187738239
126.91438702176,35.1386187738239
126.914032170974,35.1390254877655
126.914482613488,35.1378669246843
126.914519469024,35.137564363254
126.914861804074,35.1382097995862
126.915182073075,35.138447443055
126.915348688873,35.1386128694377
126.915418182333,35.1383665755854
126.914872670544,35.1377849048983
126.915338092439,35.1378253415726
126.915418182333,35.1383665755854
126.916400426661,35.1378715978765
126.916905104531,35.1390191992009
126.917070115631,35.1389321504842
126.917231197791,35.1387153026602
126.917236358738,35.1383863990018
126.917454566475,35.1384277400968
126.917033878548,35.1391745921781
126.917188162289,35.1389535934985
126.917064048285,35.1393967085264
126.91739460549,35.1392369424728
126.91744167374,35.1391338586859
126.917635827909,35.1391999705286
126.917816144099,35.1389508662308
126.917667167138,35.1385891384779
126.917435199086,35.1394605080119
126.917358100763,35.1395278773655
126.917069372748,35.1397728506845
126.916839486874,35.1394504561054
126.916552949801,35.139482708183
126.917614368086,35.1398066629593
126.917595592889,35.1397090326522
126.917524563889,35.1397424248755
126.917923774072,35.1396209218563
126.91816090422,35.1397267218963
126.918201854783,35.1393763899883
126.918298685227,35.1394372071343
126.918317417236,35.1396886998646
126.917881379405,35.1399874771983
126.917488943423,35.1400272311216
126.918833247127,35.1390362797955
126.91857445579,35.1390865824858
126.918346029468,35.1388369316588
126.91821677893,35.1390463211398
126.918037222951,35.1391948344985
126.918079014368,35.1393197915879
126.917921935864,35.1385006172246
126.91743822111,35.1382062641824
126.917562725145,35.1376989719265
126.91489094632,35.1375154103069
126.915249941793,35.1376516775169
126.917865108254,35.1376149899712
126.917774829225,35.1374795440778
126.917762610089,35.1370823052394
126.917849512474,35.136646375005
126.917863637689,35.1367849240412
126.918017523319,35.136954304169
126.918186095654,35.1369216084836
126.918107130422,35.1372126953161
126.918063025837,35.1374261983302
126.917799003244,35.1378822893104
126.918942670265,35.1371309626313
0,0
126.916438360114,35.1369367306631
126.916307595614,35.1369081573655
126.915402292307,35.1368617395599
126.915402292307,35.1368617395599
126.914787049199,35.1369750604978
126.915007105072,35.1366058365678
126.91579205957,35.1371621648066
126.915514711227,35.1370167622392
126.915673401088,35.1368856343482
126.915673401088,35.1368856343482
126.916056987124,35.1371158382854
126.916071473925,35.1374337589433
126.916246770252,35.1373728579637
126.916325084985,35.1371879524354
126.916950754189,35.1372881636668
126.911733949762,35.1350100675254
0,0
126.913406306821,35.136613266267
126.914292071998,35.1368719560962
126.914976504973,35.1366984751976
126.917454371117,35.1390560797569
126.917672720149,35.1397218844187
126.91780403205,35.1401932959084
126.916453167602,35.1372643862241
126.911813640957,35.1375244771138
126.911330458358,35.1376757337393
126.910799152521,35.1380839314859
126.910506491981,35.1383997334138
0,0
126.911613966574,35.1371931710119
126.910799152521,35.1380839314859
126.911613966574,35.1371931710119
126.915840622793,35.1394455301391
126.915233285152,35.1402768839781
126.91552804799,35.1405703930709
126.917399619042,35.1397051135118
126.91782582603,35.1399079393845
126.918099303259,35.13659183135
126.916801362946,35.1376639294341
126.915469767731,35.1416444155392
126.915511064605,35.1423515628211
126.913927543286,35.1375148200272
126.913679963406,35.1367169379403
126.915136554773,35.1410724486793
126.916046195848,35.1403592935642
126.916212529927,35.1403768049742
126.914258437571,35.1407995290564
0,0
126.919741254315,35.1365778771084
126.918731948258,35.1346386431482
126.919014663074,35.1342377257989
0,0
126.917491001247,35.1348338511253
126.917787479036,35.1346106046971
126.917919585357,35.1349389706772
126.917760204628,35.1341277259548
126.918286305394,35.134366131829
126.918137808702,35.1337500400074
126.918569484232,35.1341616228545
0,0
126.918415273742,35.1341020291711
126.918639693569,35.1340645030563
126.918523768387,35.1340128672022
126.918307628024,35.1337804404002
126.918390755106,35.1355821409773
126.918482523005,35.129709008907
126.918473816075,35.1288677601149
126.916524657875,35.1336598849573
126.91720856822,35.1336462928209
126.917383980641,35.1341133186695
126.916596224361,35.1332022219575
126.916596224361,35.1332022219575
126.915970996899,35.1333436646584
126.925782067839,35.1289949510522
126.916585539552,35.1335660048252
126.916963646644,35.1335602253418
126.917236877182,35.133428723064
0,0
126.915108176922,35.1340550501708
126.915297094028,35.1339731583041
126.915092251396,35.1337531724807
126.915622207643,35.1335415419731
126.915470555094,35.1334519309232
126.915163466856,35.1334301737672
126.914518376475,35.1336757025133
126.914300587983,35.1336666252091
126.914166401518,35.1334542592056
126.914123988786,35.1337205819957
126.913876878762,35.1340485028459
126.913507924688,35.1340083998444
126.913697812628,35.1336317653971
126.913008920572,35.1334802044024
126.912995989278,35.1335684385805
126.912419503839,35.1334727492631
126.912157946816,35.1334547129758
126.912111989984,35.1338477641524
126.911929404041,35.1336516752482
0,0
126.91142681653,35.1337082751344
126.921800442986,35.1348939449777
126.921090801437,35.1346142427095
126.92145962159,35.1345720280853
0,0
126.92182923472,35.1346181464379
126.921712684055,35.1344146335415
126.921499358769,35.1343252605972
126.921936818205,35.134330861207
126.922280349039,35.134458174204
126.922155591015,35.1342307703392
126.922302895946,35.134170653804
126.922455864453,35.1339231472967
126.922693507209,35.1339397039274
126.92227098582,35.1339196036832
126.922387612223,35.1338127767448
126.92221464339,35.133977344918
126.922041768402,35.1333520482658
126.922384477288,35.1335320000741
126.922727815698,35.133744039843
126.922946420282,35.1335868911323
126.92302147592,35.1336971755592
126.922486921578,35.1334540075756
126.92239697231,35.1333146893787
126.923285829881,35.1334272045969
126.923012319893,35.1332830834359
126.920541367304,35.134101188354
0,0
126.919918895304,35.1340057749586
126.920050676397,35.1337766452935
126.920245649846,35.1335543173021
126.919591467331,35.1334644697999
126.911355572658,35.1331325223469
0,0
126.911824261738,35.1331694595988
126.912801120596,35.1330565044683
126.912959326,35.133068155643
126.913244359593,35.1330887308261
126.913395485939,35.1330506211094
126.913665217173,35.1331196777126
126.913051007044,35.1328015981818
126.912924989209,35.1326503490732
126.912912176628,35.1328332264909
126.912646701192,35.1325820057424
126.912575855515,35.1321398359092
126.912585950408,35.1320365469399
126.913278270402,35.1321507963719
126.913289770576,35.1323770468198
126.913104759276,35.1321922249466
126.912978635487,35.132450735616
126.912691842277,35.1323333521106
126.913740642703,35.1321386875239
126.91423670223,35.1322280041423
126.914663095997,35.1323121319251
126.914717504346,35.1321139604019
126.914586839147,35.1321033224335
126.914465164679,35.1318888923883
126.914313660259,35.1320809560617
126.913713030939,35.1324150258949
126.914013421852,35.1324369622478
126.914452705491,35.1325765337616
126.914427809013,35.1326717902948
126.913709040753,35.1326611853948
126.913656717239,35.1328565637043
126.914028713551,35.1329202841342
126.914328884604,35.1329444729573
126.914582470114,35.132924912091
126.914583613336,35.1331960429822
126.91444306231,35.1330893125635
126.914003562321,35.1331529081618
126.914134452725,35.1331595809194
126.91576721494,35.1331589239937
126.915039679256,35.1328172501376
126.915242963788,35.132738433043
126.91554912022,35.132810034743
126.915626739319,35.1326585696214
0,0
0,0
126.915687335993,35.1323092433342
0,0
0,0
0,0
126.916952927813,35.1324462230415
126.916952927813,35.1324462230415
126.916952927813,35.1324462230415
126.916952927813,35.1324462230415
126.916952927813,35.1324462230415
126.91689534322,35.1326439427015
126.916715322554,35.1327215166505
126.916031588017,35.1328919433581
126.916031588017,35.1328919433581
126.916596224361,35.1332022219575
126.916357087073,35.1328264590496
126.916805843439,35.1329359230309
0,0
126.916596224361,35.1332022219575
126.91746816573,35.1329982995334
126.917890754229,35.1332735023883
126.918265341327,35.1332751977732
126.917890754229,35.1332735023883
126.914970217979,35.1316639970373
126.91494842861,35.1315154370372
126.915305195324,35.1317655448487
0,0
126.915253278814,35.1314664361359
0,0
0,0
126.915167843515,35.1311145741585
126.915428672336,35.1308752641278
126.915652462758,35.1304832367439
0,0
0,0
0,0
0,0
126.915470232419,35.131534640594
126.914975497701,35.1313346424995
126.915470198146,35.1305060945354
126.913899021155,35.1304208913045
126.914161997941,35.1304363108873
126.915083702962,35.1306787960506
126.914847408587,35.1309585036774
126.91449613841,35.1315426103814
126.914359327438,35.1315343113767
126.914156122557,35.1313301890447
126.914175830178,35.1310562786067
126.913869256215,35.1307633883531
126.91384735185,35.1310386492378
126.913827643229,35.1313124694853
126.913827643229,35.1313124694853
126.913804927322,35.1316287418005
126.913804927322,35.1316287418005
126.913938114629,35.1316399232211
126.914208990391,35.1316598551281
126.917145480874,35.1319105843867
126.917426993931,35.131937637145
126.917626212849,35.1317513707359
126.917328783243,35.1317320593103
126.917655290335,35.1315315479252
126.917209675547,35.1312515512226
126.9186070663,35.1317889893278
126.917116810334,35.1283705487091
126.918158915269,35.1320653159936
126.916147648232,35.1323806802612
126.917681506078,35.1299032522293
126.917681506078,35.1299032522293
126.918805527592,35.1298206342957
126.918934065132,35.1306465498247
126.918809166061,35.1304659230658
126.918742291127,35.1301918636663
0,0
126.918757149184,35.1310290602441
126.918757149184,35.1310290602441
126.918270790425,35.1315553098664
126.917851567071,35.1316513822029
126.918331592716,35.1299988760412
126.916890447399,35.1292554429801
126.916890447399,35.1292554429801
126.916890447399,35.1292554429801
126.916890447399,35.1292554429801
126.916890447399,35.1292554429801
126.916890447399,35.1292554429801
126.915395877431,35.1290614268986
126.915395877431,35.1290614268986
126.915395877431,35.1290614268986
126.915395877431,35.1290614268986
126.915395877431,35.1290614268986
126.915395877431,35.1290614268986
126.915395877431,35.1290614268986
126.918598956407,35.1358586388805
126.91879557483,35.1283521254953
126.91879557483,35.1283521254953
126.917681506078,35.1299032522293
126.919222682882,35.1283638582254
126.919171011068,35.1284709959615
126.918839559148,35.1284741095113
126.918390899258,35.1285096825328
126.917919585357,35.1349389706772
126.918747933467,35.129482043434
126.918473816075,35.1288677601149
126.918775048612,35.1292457239944
126.918499430406,35.1292574369739
126.918901990934,35.1290234425181
126.920283757636,35.1331813582343
126.920476245146,35.1331438978392
126.920736377886,35.133047442098
126.921086617119,35.1325826572752
126.921330641416,35.1325764162392
126.921606276029,35.1325588379832
126.921673578273,35.1323987092117
126.921794267076,35.1325170460364
126.922044183679,35.1328901010954
126.922235273419,35.1324747854533
126.918963448724,35.1312212789489
126.922040584997,35.132176218927
126.922402905758,35.1322648752074
126.922506359436,35.1319304453984
126.925619864954,35.1289217509969
126.922948100029,35.1316873588814
126.923020707138,35.1313663393028
126.916107488881,35.1325963487342
126.921710611269,35.1322242291696
126.921865625821,35.1320152128708
126.922060906323,35.131806492676
126.921800757812,35.1314661504844
126.922185846288,35.1311465043862
126.921840663235,35.130925808718
126.922376958881,35.1309332741558
126.922713528775,35.1309816220705
126.92228048656,35.131195779568
126.922204947366,35.131597378734
126.921991431365,35.1314850217244
126.922849251507,35.1331904998586
126.922469911019,35.1331106673975
126.922621544122,35.1327643703517
126.922691337753,35.132984617972
0,0
126.923171558482,35.1332481214517
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
126.923141831915,35.1321888202985
126.923534573086,35.1323662767882
0,0
0,0
126.924203214909,35.1321217963401
0,0
0,0
126.923726980281,35.1320583119815
0,0
126.923981442568,35.1322705626925
126.92356680425,35.1318076320041
0,0
0,0
126.923821561928,35.1314658150511
0,0
0,0
0,0
126.924543057682,35.1319590418744
126.922998134158,35.1307526765713
126.920620577211,35.1299281074439
0,0
